l_orderkey|revenue|o_orderdate|o_shippriority
1435330|133879.74|1995-01-08|0
1241188|133825.42|1995-01-16|0
2117702|133767.98|1994-12-22|0
1409665|133755.85|1995-02-10|0
5868519|133716.24|1995-01-01|0
3529190|133694.29|1994-12-30|0
5895812|133682.24|1995-01-23|0
3650534|133671.02|1995-03-01|0
442694|133667.30|1995-03-04|0
2555526|133663.80|1995-01-08|0
2012000|133573.72|1995-02-12|0
3457920|133565.34|1995-02-05|0
1086438|133541.77|1995-02-28|0
1197057|133469.14|1995-01-29|0
2942625|133448.99|1994-12-19|0
11617|133448.92|1994-12-11|0
4303107|133439.81|1995-03-06|0
321699|133438.69|1995-01-30|0
1315846|133404.36|1995-03-02|0
5608192|133394.54|1995-01-20|0
1745607|133388.70|1995-02-02|0
3819171|133342.75|1994-12-14|0
1967079|133308.63|1995-03-07|0
2693859|133287.70|1995-01-13|0
5845831|133274.32|1994-12-26|0
352005|133244.42|1995-01-16|0
2790208|133209.94|1994-12-31|0
3452995|133191.74|1995-03-02|0
4735841|133160.47|1995-02-23|0
2364257|133156.77|1994-12-19|0
2664386|133101.56|1995-01-31|0
1788419|133080.37|1995-01-28|0
5486085|133055.00|1995-02-13|0
3488804|133027.77|1995-02-21|0
2080962|132999.56|1995-02-11|0
385542|132984.05|1995-03-04|0
5057957|132952.01|1995-02-28|0
1106689|132912.99|1995-01-08|0
2546659|132897.11|1995-02-08|0
557060|132848.42|1994-12-30|0
4383079|132845.34|1994-12-25|0
960961|132842.22|1995-02-15|0
4439136|132835.57|1995-01-05|0
1501926|132801.21|1995-02-05|0
4537088|132789.47|1995-02-28|0
3428677|132777.43|1995-01-04|0
1131040|132765.98|1995-01-12|0
4414564|132750.04|1995-02-20|0
1043491|132704.60|1995-03-06|0
5869732|132704.00|1995-01-19|0
3677351|132700.68|1995-02-17|0
5612451|132685.09|1995-03-02|0
1517831|132645.86|1995-02-01|0
3960293|132566.00|1995-01-30|0
588421|132526.16|1995-03-03|0
3568608|132482.48|1995-02-17|0
5356006|132478.08|1994-12-24|0
3181735|132468.69|1994-11-30|0
5411557|132466.03|1995-01-11|0
290115|132455.24|1995-01-05|0
2657127|132373.02|1995-02-21|0
1693153|132343.22|1995-01-28|0
617472|132330.08|1995-03-03|0
3039303|132324.99|1995-03-07|0
2827750|132311.55|1994-12-31|0
1347972|132295.26|1994-12-04|0
8195|132289.50|1995-01-07|0
3040455|132270.85|1995-01-11|0
420640|132256.86|1995-03-12|0
5327584|132244.69|1994-12-29|0
1627296|132239.01|1995-02-13|0
4791972|132215.78|1995-01-12|0
4703074|132184.78|1995-02-13|0
516224|132184.48|1995-03-05|0
4243365|132180.69|1995-02-10|0
5779398|132161.90|1995-02-12|0
705956|132118.59|1995-01-16|0
5143170|132091.04|1994-12-09|0
3898464|132082.10|1995-02-26|0
2233541|132077.12|1995-03-14|0
168070|132041.64|1995-02-22|0
2769344|132021.89|1995-01-16|0
727141|132000.03|1994-12-05|0
4642244|131984.92|1995-03-09|0
21442|131961.78|1994-12-26|0
4784801|131956.45|1994-12-04|0
2166147|131956.18|1995-02-20|0
2318787|131939.09|1995-01-13|0
2657632|131937.36|1995-02-15|0
5942407|131932.80|1995-03-02|0
5468324|131900.22|1995-03-14|0
1179558|131881.83|1995-01-22|0
986437|131862.32|1995-02-20|0
720934|131815.27|1995-02-15|0
5596544|131811.29|1995-03-04|0
276641|131781.96|1995-02-17|0
5862658|131740.10|1995-02-11|0
1312675|131720.84|1995-01-18|0
4532293|131684.50|1995-02-12|0
2082759|131680.27|1995-01-23|0
2295940|131650.86|1995-02-23|0
3493254|131626.88|1995-01-13|0
2745671|131621.87|1995-03-04|0
2451749|131584.72|1995-02-09|0
2046469|131569.73|1995-01-30|0
4298980|131558.75|1994-12-22|0
5469414|131555.04|1995-01-12|0
4487460|131543.42|1995-02-04|0
5735109|131538.12|1995-03-01|0
3722851|131520.42|1995-02-09|0
120677|131506.62|1995-01-28|0
5337250|131485.65|1995-01-25|0
529924|131414.16|1995-02-06|0
3231847|131396.25|1995-02-06|0
4731617|131260.78|1995-01-27|0
3330560|131174.33|1995-01-27|0
1184549|131169.09|1995-02-17|0
2680771|131164.75|1995-03-05|0
5512709|131073.52|1995-02-19|0
5183173|131071.34|1995-01-08|0
1568608|131043.03|1995-02-04|0
5088929|131026.69|1995-02-20|0
1113891|130994.37|1995-02-01|0
1604615|130993.56|1995-02-01|0
5725287|130990.62|1995-02-04|0
5371329|130983.26|1995-02-11|0
4877380|130977.05|1995-01-16|0
937603|130970.49|1994-12-24|0
3027968|130847.80|1995-01-10|0
908996|130817.93|1995-01-07|0
3650215|130817.24|1995-02-13|0
814272|130808.66|1995-02-09|0
4107014|130807.65|1995-02-03|0
4631618|130800.95|1995-03-12|0
721860|130783.30|1995-02-07|0
1291844|130752.51|1995-01-05|0
2691874|130748.42|1995-03-07|0
1367488|130743.02|1994-12-29|0
842246|130665.90|1995-01-12|0
218948|130598.62|1995-01-25|0
1477926|130596.28|1995-01-15|0
1940962|130574.83|1995-03-12|0
2232960|130549.81|1995-01-30|0
4095235|130521.16|1995-02-21|0
3744071|130516.21|1995-02-01|0
3279205|130460.40|1995-02-02|0
3997127|130444.83|1995-02-27|0
4938695|130427.16|1995-02-14|0
3355268|130402.92|1995-01-23|0
2292099|130396.88|1995-03-04|0
5326306|130320.19|1995-03-14|0
4060838|130302.30|1995-03-14|0
4526050|130290.89|1995-03-05|0
1062466|130275.45|1995-01-10|0
3948321|130274.96|1995-01-10|0
3146855|130224.04|1995-02-01|0
2814819|130200.53|1995-02-26|0
1756930|130192.41|1995-01-15|0
872099|130185.89|1995-03-04|0
865060|130163.06|1995-01-18|0
50208|130119.96|1995-01-23|0
2062790|130072.23|1995-03-07|0
5074432|130062.21|1995-02-28|0
3809379|130036.74|1994-12-18|0
3122179|129973.10|1995-01-03|0
5943429|129913.22|1994-12-04|0
2187168|129889.06|1995-03-12|0
464353|129861.66|1995-02-22|0
4407075|129845.85|1995-02-17|0
2678375|129844.16|1995-03-04|0
150848|129832.96|1995-01-25|0
2507811|129816.76|1995-01-01|0
4632227|129793.34|1995-01-25|0
3883750|129783.24|1994-12-21|0
4601508|129773.51|1995-02-17|0
3320165|129737.93|1995-03-13|0
5598083|129734.16|1994-12-23|0
861029|129724.64|1995-02-02|0
1721893|129677.67|1995-02-22|0
2102149|129633.30|1995-02-26|0
2013376|129590.03|1995-03-07|0
989408|129565.45|1995-01-05|0
2929089|129513.79|1995-03-13|0
1358849|129493.49|1995-03-09|0
5391621|129463.23|1994-12-27|0
2303009|129452.79|1995-01-15|0
4826241|129443.89|1995-02-09|0
183845|129429.15|1995-01-21|0
5097667|129428.72|1995-03-11|0
5220257|129421.45|1995-03-04|0
4974754|129408.91|1995-03-02|0
2767847|129385.06|1995-01-22|0
491556|129336.54|1995-02-17|0
5523296|129335.46|1995-03-14|0
1369731|129250.60|1995-02-14|0
4140677|129250.35|1995-02-04|0
1843366|129193.15|1995-02-25|0
2606852|129182.56|1995-01-21|0
4755937|129178.53|1995-02-17|0
425600|129169.68|1995-01-12|0
3871201|129160.66|1995-01-25|0
5791270|129153.42|1995-02-06|0
518854|129115.92|1995-02-02|0
2029377|129076.26|1994-11-20|0
3151168|129048.50|1995-02-19|0
2758722|129040.80|1995-02-13|0
942183|129028.12|1994-11-21|0
1950340|129003.26|1995-01-23|0
4630949|128975.73|1995-03-03|0
457056|128933.54|1995-01-03|0
1385984|128916.96|1995-01-24|0
4064194|128904.07|1995-01-06|0
1904867|128897.25|1994-12-20|0
1789632|128887.69|1995-01-20|0
3456836|128883.48|1995-02-12|0
378145|128843.96|1995-01-24|0
4430919|128823.08|1995-02-26|0
1420065|128741.72|1995-03-14|0
5368453|128728.34|1995-02-07|0
4319748|128719.62|1995-01-14|0
5527683|128716.37|1995-03-12|0
5713957|128703.39|1995-01-01|0
5038211|128694.34|1995-03-05|0
3835521|128689.42|1995-02-16|0
692677|128634.69|1995-01-26|0
2951526|128572.86|1995-01-20|0
4998566|128564.13|1995-01-30|0
2889123|128526.16|1995-01-30|0
2050400|128456.68|1995-01-04|0
5202816|128436.17|1995-02-26|0
1545186|128433.54|1995-01-03|0
3250305|128428.51|1995-02-09|0
3602787|128414.11|1994-12-04|0
5295521|128398.08|1995-01-22|0
1896743|128370.46|1995-02-19|0
2834336|128366.85|1995-01-01|0
5692996|128343.31|1995-02-11|0
3250790|128309.72|1995-02-07|0
5184068|128287.59|1995-03-12|0
5718210|128258.52|1995-02-22|0
4625216|128254.59|1995-02-09|0
2928772|128238.88|1995-01-28|0
3949729|128228.98|1995-01-10|0
5331399|128197.82|1995-01-18|0
3214341|128182.74|1995-02-17|0
5400230|128173.65|1995-03-06|0
4556768|128131.04|1994-12-22|0
2888039|128036.73|1995-01-17|0
1912579|128020.90|1995-01-08|0
4973351|127985.91|1995-01-12|0
3794309|127949.65|1995-03-13|0
1041028|127922.90|1995-03-08|0
4530883|127892.66|1994-12-13|0
4731204|127890.08|1995-02-12|0
1045316|127866.94|1995-01-24|0
5164802|127846.50|1995-03-06|0
638083|127791.92|1995-02-20|0
1584451|127782.20|1994-11-25|0
1969861|127779.21|1995-01-17|0
2979616|127775.20|1995-03-07|0
4722562|127771.42|1995-03-14|0
308611|127713.88|1995-02-09|0
1087235|127666.75|1995-02-12|0
2013507|127661.84|1995-03-06|0
5404994|127638.32|1995-01-01|0
5848006|127625.29|1995-03-07|0
1017091|127606.02|1994-12-06|0
1976613|127586.06|1995-02-05|0
5348385|127583.22|1995-03-02|0
308355|127552.77|1994-12-11|0
660706|127540.11|1995-03-07|0
5489702|127532.80|1995-02-26|0
1000967|127519.67|1995-02-18|0
644227|127418.34|1995-03-10|0
673955|127400.96|1995-02-14|0
4271684|127247.65|1995-01-14|0
4170690|127239.54|1995-02-02|0
5453507|127230.89|1995-01-03|0
51975|127158.26|1994-12-19|0
1483138|127146.95|1995-02-12|0
724869|127137.24|1995-02-26|0
5672135|127103.35|1995-02-25|0
5321989|127100.76|1995-01-06|0
1266977|127069.45|1995-01-26|0
1326625|127028.90|1995-02-28|0
1009286|127012.67|1994-11-21|0
1010822|127001.52|1994-12-10|0
3415943|126997.58|1995-02-07|0
5512966|126989.51|1995-02-17|0
2015973|126964.36|1995-02-10|0
3695271|126922.87|1995-01-14|0
2005956|126922.48|1995-02-27|0
3737474|126852.83|1995-01-10|0
2095719|126833.13|1995-03-09|0
1781060|126832.31|1995-01-23|0
2150144|126770.67|1994-12-26|0
5497027|126738.85|1995-01-21|0
854786|126727.15|1995-01-16|0
4293280|126723.74|1995-02-15|0
3542370|126718.93|1994-12-02|0
3729153|126712.51|1995-01-15|0
3069094|126663.49|1994-12-18|0
5217377|126589.34|1995-01-04|0
3367680|126580.41|1994-12-11|0
3864448|126559.89|1995-01-07|0
4617248|126558.31|1995-03-04|0
219649|126548.81|1995-02-21|0
482755|126522.81|1995-01-13|0
468128|126489.14|1995-02-03|0
1008068|126487.44|1995-03-05|0
2589184|126487.32|1994-12-23|0
1267623|126450.18|1995-03-03|0
1504196|126404.02|1994-12-20|0
2422948|126383.77|1995-02-02|0
318979|126366.44|1995-02-28|0
4282917|126330.03|1995-02-26|0
5663138|126271.43|1995-03-12|0
4758277|126260.77|1995-02-23|0
2588452|126259.74|1995-01-06|0
2940995|126255.07|1995-01-24|0
3806208|126240.44|1995-01-31|0
2724839|126225.85|1995-02-14|0
4914471|126214.29|1995-02-02|0
5788162|126194.70|1994-12-31|0
2805830|126172.78|1995-02-16|0
3811590|126149.79|1995-01-15|0
672771|126146.57|1995-02-05|0
4629313|126146.37|1994-12-25|0
2072517|126135.85|1995-01-31|0
5785058|126119.52|1995-03-14|0
5013382|126107.48|1995-02-21|0
114723|126099.15|1995-02-07|0
5790209|126098.83|1995-03-08|0
4268514|126082.99|1995-03-09|0
3490434|126079.53|1995-03-09|0
2334369|126066.79|1995-02-24|0
925920|126053.11|1995-01-26|0
2793669|126038.35|1994-12-27|0
1464644|126008.48|1995-02-13|0
4349984|125933.02|1994-12-05|0
4625155|125931.14|1995-02-06|0
3480096|125927.65|1994-12-18|0
3770791|125927.10|1995-02-28|0
3539746|125896.09|1995-01-22|0
3812551|125848.79|1995-03-08|0
258373|125817.42|1995-01-16|0
260388|125804.86|1995-03-06|0
2510434|125798.54|1995-02-05|0
1822048|125793.02|1995-02-14|0
3567778|125784.17|1995-02-17|0
1120258|125767.19|1994-12-13|0
5346244|125746.70|1995-01-26|0
810886|125705.55|1995-02-24|0
2271072|125639.91|1995-01-19|0
5103202|125560.53|1995-01-23|0
5446565|125448.89|1995-02-09|0
5264583|125386.57|1995-02-09|0
3291525|125367.12|1995-01-04|0
2235488|125363.18|1994-11-27|0
2204005|125361.01|1995-02-07|0
3662215|125321.35|1994-12-22|0
1001317|125302.69|1995-03-10|0
13956|125286.47|1995-03-13|0
5929696|125232.99|1994-12-24|0
4626305|125212.35|1995-01-16|0
3153280|125170.60|1995-03-06|0
3685569|125157.45|1995-01-25|0
3388258|125141.72|1994-12-09|0
699490|125125.15|1995-01-17|0
4358689|125101.58|1994-12-23|0
4567815|125084.40|1995-01-26|0
314403|125047.08|1995-01-20|0
3928612|125037.18|1994-12-27|0
2445638|125032.39|1995-02-21|0
871269|125028.31|1995-01-28|0
4490562|125003.91|1994-12-28|0
654407|124992.09|1995-02-25|0
3664897|124971.83|1995-03-01|0
1993959|124957.84|1995-02-10|0
1855398|124937.52|1995-03-08|0
3211169|124905.37|1995-02-28|0
512487|124901.60|1994-12-05|0
852996|124900.06|1995-01-27|0
5590886|124875.66|1995-02-02|0
264932|124854.85|1995-02-26|0
257572|124830.02|1995-01-17|0
2510885|124824.14|1995-01-08|0
3691973|124812.05|1994-11-25|0
247810|124791.51|1995-03-08|0
2785413|124768.79|1995-01-13|0
1836993|124748.02|1995-03-12|0
2259717|124744.70|1995-02-16|0
4964032|124733.56|1995-01-20|0
5248417|124721.76|1995-03-01|0
2872291|124697.55|1995-03-05|0
1037925|124675.29|1995-02-08|0
5161057|124668.78|1995-01-05|0
4549220|124653.48|1995-02-28|0
1752291|124635.11|1995-03-11|0
70695|124634.83|1995-01-11|0
2008288|124622.87|1995-01-24|0
769761|124613.12|1995-02-10|0
2442662|124606.53|1995-01-03|0
1182564|124606.50|1995-02-02|0
3872449|124589.14|1994-12-25|0
692518|124555.63|1995-02-11|0
5954436|124552.40|1995-01-23|0
3490822|124534.10|1995-02-19|0
1607490|124513.86|1995-01-14|0
1875170|124477.16|1995-01-13|0
1406563|124408.75|1995-02-18|0
3443301|124365.43|1994-12-30|0
423235|124357.56|1995-03-04|0
3080966|124308.25|1994-12-09|0
439809|124307.26|1995-01-28|0
3359876|124291.71|1994-12-30|0
1930690|124255.10|1995-03-01|0
1421475|124227.48|1995-02-13|0
3450373|124214.01|1995-02-17|0
1176771|124188.92|1994-12-27|0
3658530|124178.42|1995-03-02|0
3767461|124166.16|1995-02-28|0
2813444|124128.52|1995-02-09|0
4109955|124109.02|1995-03-13|0
3561862|124108.24|1995-02-07|0
2434565|124027.44|1995-01-31|0
3766723|124022.28|1995-02-18|0
5801863|123956.03|1995-01-13|0
1913444|123953.94|1995-02-16|0
3812679|123942.50|1995-01-30|0
581249|123937.50|1995-02-01|0
1580165|123912.51|1995-01-13|0
2461088|123901.46|1994-12-25|0
4940992|123847.07|1995-03-12|0
3588902|123839.27|1995-02-26|0
4227234|123819.77|1995-03-14|0
669280|123801.80|1995-03-08|0
2319846|123791.67|1995-01-06|0
288486|123714.57|1995-01-06|0
5171489|123710.60|1995-02-07|0
3958496|123675.22|1995-01-15|0
1357698|123673.66|1995-02-01|0
3905733|123659.40|1994-12-21|0
3229281|123632.09|1995-01-22|0
3028258|123630.26|1995-02-11|0
160549|123601.03|1995-01-10|0
1250753|123597.34|1995-02-08|0
706816|123581.07|1995-03-08|0
5542816|123551.01|1995-02-13|0
4966912|123527.92|1995-03-13|0
4592960|123515.03|1994-11-24|0
4712646|123509.17|1995-02-06|0
1860646|123501.96|1995-03-04|0
2551750|123461.37|1995-01-21|0
1578694|123444.47|1995-01-18|0
4042177|123397.49|1995-02-20|0
430081|123397.14|1995-03-02|0
4609348|123381.86|1995-01-25|0
3042372|123372.08|1995-02-09|0
5886663|123360.71|1995-01-06|0
3545506|123335.30|1994-12-14|0
2891264|123328.04|1995-01-16|0
2973568|123318.67|1995-03-14|0
1265505|123318.30|1995-02-23|0
2753764|123301.46|1995-02-02|0
3939559|123291.35|1995-01-26|0
4626624|123233.55|1995-02-18|0
717540|123218.44|1995-01-13|0
2492965|123187.93|1994-12-19|0
3024485|123147.10|1994-12-21|0
2663014|123114.23|1995-01-22|0
2082022|123099.09|1995-02-04|0
2774914|123052.23|1995-02-19|0
788675|123046.56|1995-01-24|0
4444005|123001.40|1995-01-01|0
2594337|123000.98|1995-01-21|0
3330752|122988.97|1995-02-11|0
4158087|122953.04|1995-02-15|0
2276771|122908.02|1994-12-21|0
2745506|122894.21|1995-02-09|0
859590|122870.56|1995-01-25|0
2088000|122785.84|1995-01-06|0
1089252|122743.91|1995-01-19|0
5041541|122734.56|1995-02-28|0
1000161|122728.52|1995-01-11|0
4101157|122727.28|1995-03-14|0
1826465|122715.73|1995-02-11|0
1735110|122700.04|1995-03-03|0
4426977|122691.24|1995-01-01|0
5637063|122688.45|1995-01-31|0
1116161|122591.47|1995-01-15|0
1706656|122584.60|1995-01-25|0
428769|122554.50|1994-12-11|0
102944|122515.73|1995-02-11|0
3195520|122505.44|1995-02-06|0
1751105|122486.01|1995-03-08|0
3510979|122485.04|1995-01-29|0
5502657|122476.35|1994-12-10|0
1082372|122470.51|1995-02-11|0
4528416|122441.36|1995-02-10|0
5096610|122428.84|1994-12-25|0
4455778|122425.56|1995-01-24|0
2356800|122417.36|1994-12-23|0
4674274|122400.66|1995-01-15|0
4942567|122383.88|1995-03-14|0
4669025|122370.42|1995-03-02|0
4783712|122354.34|1995-01-12|0
4440803|122341.09|1994-12-15|0
4487527|122340.08|1994-12-08|0
724294|122261.19|1994-12-02|0
5228674|122254.76|1995-02-11|0
228901|122234.51|1995-01-26|0
2814241|122229.05|1995-02-24|0
5914502|122217.51|1995-02-22|0
2367014|122199.27|1995-01-19|0
5851971|122199.19|1995-02-20|0
3288192|122198.62|1995-01-20|0
2825473|122188.94|1995-01-11|0
574918|122160.47|1995-02-10|0
1536901|122149.27|1995-03-08|0
514979|122134.71|1995-02-23|0
459878|122119.11|1995-01-19|0
789223|122112.69|1995-01-16|0
3104514|122025.27|1995-01-07|0
4115553|122024.58|1995-02-02|0
307685|121992.97|1995-01-25|0
3134854|121983.57|1994-12-21|0
1960224|121973.77|1995-01-26|0
5703269|121954.16|1995-01-15|0
3721185|121942.10|1995-02-07|0
3644257|121923.21|1995-01-30|0
1362308|121888.63|1995-02-11|0
5279842|121880.11|1995-01-05|0
2937282|121833.86|1995-02-04|0
4328935|121802.14|1995-02-14|0
929027|121793.35|1995-03-05|0
3810499|121792.40|1995-01-23|0
3560645|121741.73|1994-12-17|0
5694401|121716.92|1995-02-10|0
178311|121679.86|1995-02-04|0
5013890|121668.08|1995-01-15|0
1078114|121623.01|1995-02-14|0
1971490|121593.37|1995-01-08|0
1973890|121566.16|1995-02-15|0
2056385|121528.80|1995-01-12|0
3484355|121516.04|1995-02-25|0
2019973|121506.28|1994-12-14|0
2974439|121478.15|1995-02-13|0
4155552|121424.83|1994-12-21|0
64199|121420.90|1995-02-15|0
3511557|121411.64|1994-12-15|0
5259911|121388.44|1995-03-10|0
5012387|121301.60|1995-01-18|0
5826977|121297.49|1995-01-26|0
4982439|121268.20|1995-02-21|0
403268|121257.38|1995-02-06|0
1192994|121239.27|1995-02-03|0
5768359|121169.26|1995-02-25|0
5793062|121111.04|1995-02-06|0
3200164|121103.14|1994-12-27|0
4508071|121075.49|1995-03-14|0
3938402|121053.19|1995-02-21|0
4639236|121028.49|1995-01-17|0
5338660|121000.35|1995-01-12|0
4995265|120969.58|1995-03-13|0
3767942|120904.76|1995-02-26|0
175140|120892.61|1995-01-09|0
255297|120885.67|1995-01-22|0
2471586|120864.44|1995-03-09|0
3275015|120825.64|1995-01-09|0
977988|120814.03|1994-12-04|0
2064834|120802.18|1995-03-05|0
2587968|120785.39|1995-03-07|0
380165|120780.12|1995-01-20|0
710341|120730.05|1995-02-06|0
1171206|120729.19|1995-02-17|0
4116195|120699.35|1995-01-01|0
2181764|120697.00|1995-02-09|0
952321|120690.41|1995-02-03|0
1281824|120689.88|1995-02-15|0
4086755|120668.14|1995-02-06|0
5611776|120668.08|1995-01-04|0
2439265|120570.34|1995-02-22|0
3296423|120537.78|1995-02-16|0
1800164|120510.64|1994-12-25|0
1149959|120491.58|1995-02-27|0
4723302|120486.36|1995-01-22|0
4605892|120472.99|1994-12-26|0
659559|120439.50|1995-01-02|0
1448805|120423.15|1995-01-11|0
242050|120414.15|1995-02-06|0
5503905|120372.09|1995-03-10|0
835206|120339.42|1995-02-10|0
3023777|120325.29|1995-01-13|0
2346819|120322.14|1994-12-13|0
2861187|120314.75|1995-01-30|0
1409797|120287.50|1995-02-17|0
1841793|120282.70|1995-02-16|0
388418|120279.59|1995-02-03|0
2220486|120251.50|1995-01-16|0
3756768|120231.34|1994-12-16|0
5073219|120210.00|1995-02-07|0
1176324|120199.64|1994-12-07|0
2485092|120175.85|1994-11-28|0
502855|120163.23|1994-12-26|0
5005186|120160.09|1995-01-21|0
966245|120156.30|1995-01-06|0
744583|120114.40|1995-03-06|0
4673638|120110.12|1995-01-16|0
2998215|120100.32|1995-01-14|0
5491524|120099.93|1995-02-25|0
2452065|120066.91|1995-01-23|0
3607783|119996.89|1995-01-31|0
2845891|119994.84|1995-01-21|0
5322022|119984.86|1995-03-03|0
3170849|119955.80|1995-02-10|0
4493606|119928.97|1995-02-12|0
2200964|119922.37|1995-02-20|0
779463|119912.30|1994-12-21|0
2034181|119893.86|1995-02-03|0
5185381|119888.04|1995-01-27|0
3523332|119873.26|1995-02-28|0
1622945|119815.09|1994-12-25|0
5857058|119807.24|1995-03-08|0
747331|119804.25|1995-01-03|0
85507|119795.64|1995-02-19|0
1762758|119776.11|1994-12-28|0
1386019|119762.53|1995-02-05|0
5919367|119729.99|1995-01-28|0
2563681|119718.43|1995-01-26|0
3744707|119695.14|1995-03-09|0
621127|119692.67|1995-01-10|0
102240|119681.29|1994-12-17|0
370085|119680.30|1995-02-27|0
1777538|119678.03|1994-12-05|0
2681633|119589.91|1995-01-25|0
2252678|119554.97|1995-03-03|0
4605538|119551.77|1995-03-07|0
4461093|119450.95|1995-03-02|0
4789028|119441.57|1995-02-27|0
4518145|119413.08|1995-02-08|0
4223171|119411.88|1995-03-08|0
253315|119400.09|1994-12-02|0
5059329|119398.42|1995-01-01|0
441252|119396.16|1994-12-18|0
5446593|119383.28|1995-03-06|0
590085|119363.38|1995-02-27|0
4065543|119333.42|1995-02-28|0
4826050|119331.68|1995-01-30|0
4131303|119330.60|1994-12-30|0
3349191|119298.34|1995-01-14|0
2510822|119292.34|1995-02-06|0
1226757|119204.76|1995-02-11|0
5052226|119202.94|1995-03-05|0
4274693|119164.78|1995-03-14|0
1904197|119136.59|1995-02-13|0
2715458|119126.03|1995-03-07|0
5685575|119121.79|1995-02-26|0
5536161|119095.76|1995-03-02|0
5813092|119041.21|1995-01-08|0
1077632|119034.79|1995-02-01|0
3216260|119024.08|1995-02-26|0
4460711|119003.66|1995-02-12|0
4550822|119000.36|1994-12-09|0
2759555|118992.67|1994-12-09|0
1225280|118973.40|1994-12-08|0
2841957|118959.68|1994-12-28|0
1506662|118925.12|1995-02-08|0
5062976|118918.53|1995-03-12|0
3465123|118911.94|1995-01-07|0
1112743|118893.12|1995-01-11|0
5034114|118881.28|1994-12-23|0
4841858|118873.39|1995-01-16|0
2158375|118864.41|1995-01-24|0
810759|118823.57|1995-02-15|0
883397|118803.60|1994-12-22|0
716451|118769.57|1995-02-22|0
2191043|118763.17|1994-12-16|0
5355365|118740.89|1995-02-20|0
